"","12/21/2021","CORPORACION FAVORITA C.A.","ACCIONES","20000","2.3","20000","46000","BVQ"
"","12/21/2021","CORPORACION FAVORITA C.A.","ACCIONES","139","2.27","139","315.53","BVQ"
"","12/21/2021","CORPORACION FAVORITA C.A.","ACCIONES","221","2.25","221","497.25","BVQ"
"","12/21/2021","CORPORACION FAVORITA C.A.","ACCIONES","779","2.28","779","1776.12","BVQ"
"","12/21/2021","BOLSA DE VALORES DE QUITO","ACCIONES","20000","1.27","20000","25400","BVQ"
"","","","","","","","",""
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","5751","0.9","5751","5175.9","BVG"
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","5751","0.9","5751","5175.9","BVG"
"","12/21/2021","BANCO PICHINCHA C.A.","ACCIONES","7300","85.9","73","6270.7","BVQ"
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","15000","0.9","15000","13500","BVG"
"","12/21/2021","CORPORACION FAVORITA C.A.","ACCIONES","500","2.28","500","1140","BVQ"
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","3498","0.9","3498","3148.2","BVG"
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","2746","0.95","2746","2608.7","BVQ"
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","2746","0.95","2746","2608.7","BVQ"
"","12/21/2021","BANCO GUAYAQUIL S.A.","ACCIONES","764","0.95","764","725.8","BVQ"
"","12/21/2021","CORPORACION FAVORITA C.A.","ACCIONES","490","2.28","490","1117.2","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","3609","0.96","3609","3464.64","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","13180","0.9","13180","11862","BVG"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","3000","2.29","3000","6870","BVQ"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","8294","2.29","8294","18993.26","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","50000","0.9","50000","45000","BVG"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.3","5000","11500","BVQ"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","15000","2.3","15000","34500","BVQ"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","559","2.3","559","1285.7","BVG"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","441","2.32","441","1023.12","BVG"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","441","2.31","441","1018.71","BVQ"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","355","2.3","355","816.5","BVQ"
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","1029","2.26","1029","2325.54","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","200","0.95","200","190","BVQ"
"","","","","","","","",""
"","12/22/2021","CORPORACION FAVORITA C.A.","ACCIONES","465","2.28","465","1060.2","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","2546","0.95","2546","2418.7","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","1043","0.96","1043","1001.28","BVQ"
"","12/22/2021","BANCO GUAYAQUIL S.A.","ACCIONES","3500","0.97","3500","3395","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","2800","2.29","2800","6412","BVQ"
"","12/23/2021","HOLCIM ECUADOR S.A.","ACCIONES","135","48","45","2160","BVQ"
"","12/23/2021","BANCO GUAYAQUIL S.A.","ACCIONES","1500","0.97","1500","1455","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","375","2.28","375","855","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.3","5000","11500","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","10000","2.3","10000","23000","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","21954","2.3","21954","50494.2","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","434","2.3","434","998.2","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","800","2.3","800","1840","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","880","2.3","880","2024","BVQ"
"","12/23/2021","CORPORACION FAVORITA C.A.","ACCIONES","1620","2.3","1620","3726","BVQ"
"","12/27/2021","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","1097","1.1","1097","1206.7","BVQ"
"","12/27/2021","CORPORACION FAVORITA C.A.","ACCIONES","1069","2.31","1069","2469.39","BVQ"
"","12/27/2021","CORPORACION FAVORITA C.A.","ACCIONES","446","2.3","446","1025.8","BVQ"
"","12/27/2021","BANCO GUAYAQUIL S.A.","ACCIONES","20000","0.95","20000","19000","BVQ"
"","12/27/2021","CORPORACION FAVORITA C.A.","ACCIONES","1954","2.3","1954","4494.2","BVQ"
"","12/27/2021","CORPORACION FAVORITA C.A.","ACCIONES","10124","2.3","10124","23285.2","BVQ"
"","12/27/2021","CORPORACION FAVORITA C.A.","ACCIONES","670","2.3","670","1541","BVQ"
"","12/27/2021","CORPORACION FAVORITA C.A.","ACCIONES","446","2.3","446","1025.8","BVQ"
"","12/28/2021","CORPORACION FAVORITA C.A.","ACCIONES","5015","2.3","5015","11534.5","BVQ"
"","12/28/2021","CORPORACION FAVORITA C.A.","ACCIONES","18000","2.3","18000","41400","BVQ"
"","12/28/2021","CORPORACION FAVORITA C.A.","ACCIONES","920","2.3","920","2116","BVQ"
"","12/28/2021","CORPORACION FAVORITA C.A.","ACCIONES","210","2.3","210","483","BVQ"
"","12/28/2021","BANCO GUAYAQUIL S.A.","ACCIONES","7969","0.99","7969","7889.31","BVQ"
"","12/28/2021","BANCO GUAYAQUIL S.A.","ACCIONES","6375","0.99","6375","6311.25","BVQ"
"","12/28/2021","CORPORACION FAVORITA C.A.","ACCIONES","552","2.3","552","1269.6","BVQ"
"","12/28/2021","BANCO GUAYAQUIL S.A.","ACCIONES","10000","0.99","10000","9900","BVG"
"","12/28/2021","CORPORACION FAVORITA C.A.","ACCIONES","2041","2.3","2041","4694.3","BVQ"
"","12/28/2021","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","4000","0.65","4000","2600","BVQ"
"","12/29/2021","BANCO GUAYAQUIL S.A.","ACCIONES","6065","0.99","6065","6004.35","BVG"
"","12/29/2021","BANCO GUAYAQUIL S.A.","ACCIONES","2079","0.99","2079","2058.21","BVG"
"","12/29/2021","BANCO GUAYAQUIL S.A.","ACCIONES","6065","0.99","6065","6004.35","BVG"
"","12/29/2021","CORPORACION FAVORITA C.A.","ACCIONES","9500","2.3","9500","21850","BVQ"
"","12/29/2021","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","2500","1.14","2500","2850","BVG"
"","12/29/2021","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.15","5000","5750","BVQ"
"","12/29/2021","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","3000","1.15","3000","3450","BVG"
"","12/29/2021","CERVECERIA NACIONAL CN S A","ACCIONES","53","65","53","3445","BVQ"
"","12/29/2021","BANCO PICHINCHA C.A.","ACCIONES","1200","80","12","960","BVQ"
"","12/29/2021","CORPORACION FAVORITA C.A.","ACCIONES","473","2.31","473","1092.63","BVQ"
"","12/29/2021","CORPORACION FAVORITA C.A.","ACCIONES","1862","2.3","1862","4282.6","BVQ"
"","12/29/2021","CORPORACION FAVORITA C.A.","ACCIONES","219","2.3","219","503.7","BVQ"
"","12/29/2021","CORPORACION FAVORITA C.A.","ACCIONES","634","2.3","634","1458.2","BVG"
"","12/29/2021","CORPORACION FAVORITA C.A.","ACCIONES","550","2.3","550","1265","BVG"
"","12/29/2021","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","2286","0.65","2286","1485.9","BVQ"
"","12/29/2021","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","2286","0.65","2286","1485.9","BVQ"
"","12/30/2021","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","13400","0.63","13400","8442","BVQ"
"","12/30/2021","BANCO GUAYAQUIL S.A.","ACCIONES","3840","1.04","3840","3993.6","BVQ"
"","12/30/2021","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","3000","1.18","3000","3540","BVG"
"","12/30/2021","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","6000","1.18","6000","7080","BVG"
"","1/3/2022","CORPORACION FAVORITA C.A.","ACCIONES","1295","2.3","1295","2978.5","BVG"
"","1/3/2022","CORPORACION FAVORITA C.A.","ACCIONES","700","2.3","700","1610","BVG"
"","1/3/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","8678","0.65","8678","5640.7","BVQ"
"","1/3/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","14000","0.7","14000","9800","BVQ"
"","1/3/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","1000","0.7","1000","700","BVQ"
"","1/3/2022","HOLCIM ECUADOR S.A.","ACCIONES","15","48","5","240","BVQ"
"","1/3/2022","HOLCIM ECUADOR S.A.","ACCIONES","150","48","50","2400","BVG"
"","1/3/2022","BANCO GUAYAQUIL S.A.","ACCIONES","3500","0.99","3500","3465","BVQ"
"","1/3/2022","BANCO GUAYAQUIL S.A.","ACCIONES","30000","0.99","30000","29700","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","1700","2.3","1700","3910","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","806","2.3","806","1853.8","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","3740","2.3","3740","8602","BVG"
"","1/4/2022","CERVECERIA NACIONAL CN S A","ACCIONES","115","63","115","7245","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","749","2.3","749","1722.7","BVQ"
"","1/4/2022","CERVECERIA NACIONAL CN S A","ACCIONES","100","63","100","6300","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","1800","2.3","1800","4140","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","1800","2.3","1800","4140","BVQ"
"","1/4/2022","BANCO GUAYAQUIL S.A.","ACCIONES","1290","0.96","1290","1238.4","BVQ"
"","1/4/2022","CORPORACION FAVORITA C.A.","ACCIONES","4951","2.3","4951","11387.3","BVQ"
"","1/5/2022","HOLCIM ECUADOR S.A.","ACCIONES","1848","47","616","28952","BVG"
"","1/5/2022","HOLCIM ECUADOR S.A.","ACCIONES","1848","47","616","28952","BVG"
"","1/5/2022","HOLCIM ECUADOR S.A.","ACCIONES","1848","47","616","28952","BVG"
"","1/5/2022","BANCO GUAYAQUIL S.A.","ACCIONES","5000","0.99","5000","4950","BVG"
"","1/5/2022","CERVECERIA NACIONAL CN S A","ACCIONES","20","60","20","1200","BVQ"
"","1/5/2022","BANCO PICHINCHA C.A.","ACCIONES","5700","86","57","4902","BVQ"
"","1/5/2022","BANCO GUAYAQUIL S.A.","ACCIONES","5591","1","5591","5591","BVQ"
"","1/5/2022","BANCO GUAYAQUIL S.A.","ACCIONES","40669","1","40669","40669","BVQ"
"","1/5/2022","CORPORACION FAVORITA C.A.","ACCIONES","500","2.3","500","1150","BVQ"
"","1/5/2022","BANCO GUAYAQUIL S.A.","ACCIONES","7368","1","7368","7368","BVQ"
"","1/5/2022","CORPORACION FAVORITA C.A.","ACCIONES","2306","2.3","2306","5303.8","BVQ"
"","1/5/2022","CORPORACION FAVORITA C.A.","ACCIONES","853","2.31","853","1970.43","BVQ"
"","1/5/2022","CORPORACION FAVORITA C.A.","ACCIONES","6669","2.3","6669","15338.7","BVQ"
"","1/6/2022","BANCO GUAYAQUIL S.A.","ACCIONES","2588","0.99","2588","2562.12","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","788","2.35","788","1851.8","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","788","2.35","788","1851.8","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","788","2.35","788","1851.8","BVG"
"","1/6/2022","HOLCIM ECUADOR S.A.","ACCIONES","600","47","200","9400","BVQ"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","2783","2.32","2783","6456.56","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","727","2.32","727","1686.64","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","10667","2.31","10667","24640.77","BVQ"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","1840","2.35","1840","4324","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","1315","2.35","1315","3090.25","BVQ"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","56845","2.35","56845","133585.75","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","3155","2.35","3155","7414.25","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","20364","2.35","20364","47855.4","BVQ"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","3155","2.35","3155","7414.25","BVQ"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.4","5000","12000","BVG"
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","2499","2.4","2499","5997.6","BVG"
"","","","","","","","",""
"","1/6/2022","CORPORACION FAVORITA C.A.","ACCIONES","216","2.32","216","501.12","BVG"
"","1/7/2022","CORPORACION FAVORITA C.A.","ACCIONES","2124","2.31","2124","4906.44","BVQ"
"","1/7/2022","BANCO BOLIVARIANO C.A.","ACCIONES","6250","0.8","6250","5000","BVG"
"","1/7/2022","HOLCIM ECUADOR S.A.","ACCIONES","360","45","120","5400","BVQ"
"","1/7/2022","CERVECERIA NACIONAL CN S A","ACCIONES","600","58","600","34800","BVQ"
"","1/7/2022","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1","5000","5000","BVQ"
"","1/7/2022","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","3000","1","3000","3000","BVG"
"","1/7/2022","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.32","5000","11600","BVQ"
"","1/7/2022","HOLCIM ECUADOR S.A.","ACCIONES","1500","45","500","22500","BVQ"
"","1/7/2022","CORPORACION FAVORITA C.A.","ACCIONES","3000","2.35","3000","7050","BVQ"
"","1/7/2022","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.4","5000","7000","BVG"
"","1/7/2022","CORPORACION FAVORITA C.A.","ACCIONES","359","2.35","359","843.65","BVQ"
"","1/7/2022","BANCO GUAYAQUIL S.A.","ACCIONES","2246","0.99","2246","2223.54","BVG"
"","1/7/2022","CORPORACION FAVORITA C.A.","ACCIONES","4209","2.32","4209","9764.88","BVQ"
"","1/7/2022","CORPORACION FAVORITA C.A.","ACCIONES","90","2.35","90","211.5","BVQ"
"","1/10/2022","CORPORACION FAVORITA C.A.","ACCIONES","600","2.35","600","1410","BVQ"
"","1/10/2022","CORPORACION FAVORITA C.A.","ACCIONES","218","2.35","218","512.3","BVQ"
"","1/10/2022","BANCO BOLIVARIANO C.A.","ACCIONES","2499","0.8","2499","1999.2","BVG"
"","1/10/2022","BANCO GUAYAQUIL S.A.","ACCIONES","1500","0.99","1500","1485","BVG"
"","1/10/2022","CORPORACION FAVORITA C.A.","ACCIONES","600","2.36","600","1416","BVQ"
"","1/10/2022","CORPORACION FAVORITA C.A.","ACCIONES","858","2.36","858","2024.88","BVQ"
"","1/10/2022","BANCO GUAYAQUIL S.A.","ACCIONES","7021","1","7021","7021","BVQ"
"","1/10/2022","BANCO GUAYAQUIL S.A.","ACCIONES","6829","1","6829","6829","BVQ"
"","1/10/2022","CORPORACION FAVORITA C.A.","ACCIONES","1500","2.36","1500","3540","BVQ"
"","","","","","","","",""
"","1/10/2022","BANCO GUAYAQUIL S.A.","ACCIONES","148","0.99","148","146.52","BVG"
"","1/10/2022","CORPORACION FAVORITA C.A.","ACCIONES","700","2.37","700","1659","BVQ"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.36","1000","2360","BVQ"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","16964","2.35","16964","39865.4","BVG"
"","1/11/2022","BANCO GUAYAQUIL S.A.","ACCIONES","1500","0.99","1500","1485","BVQ"
"","1/11/2022","CERVECERIA NACIONAL CN S A","ACCIONES","5","60","5","300","BVQ"
"","1/11/2022","BANCO BOLIVARIANO C.A.","ACCIONES","5051","0.8","5051","4040.8","BVG"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","9500","2.35","9500","22325","BVQ"
"","1/11/2022","CERVECERIA NACIONAL CN S A","ACCIONES","159","58","159","9222","BVQ"
"","1/11/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","940","0.7","940","658","BVQ"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","800","2.38","800","1904","BVQ"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1207","2.4","1207","2896.8","BVQ"
"","1/11/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","3912","0.72","3912","2816.64","BVQ"
"","1/11/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","3912","0.7","3912","2738.4","BVQ"
"","1/11/2022","BANCO PICHINCHA C.A.","ACCIONES","3000","85.99","30","2579.7","BVQ"
"","1/11/2022","CERVECERIA NACIONAL CN S A","ACCIONES","77","59.99","77","4619.23","BVG"
"","","","","","","","",""
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1209","2.39","1209","2889.51","BVQ"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1941","2.4","1941","4658.4","BVG"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1941","2.4","1941","4658.4","BVG"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1941","2.4","1941","4658.4","BVG"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1941","2.4","1941","4658.4","BVG"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","540","2.4","540","1296","BVQ"
"","1/11/2022","BANCO BOLIVARIANO C.A.","ACCIONES","11905","0.8","11905","9524","BVG"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.4","5000","12000","BVQ"
"","1/11/2022","CORPORACION FAVORITA C.A.","ACCIONES","1146","2.4","1146","2750.4","BVG"
"","1/11/2022","CERVECERIA NACIONAL CN S A","ACCIONES","37","59","37","2183","BVQ"
"","1/11/2022","CERVECERIA NACIONAL CN S A","ACCIONES","116","62.99","116","7306.84","BVQ"
"","1/12/2022","BANCO BOLIVARIANO C.A.","ACCIONES","5051","0.8","5051","4040.8","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","3921","2.4","3921","9410.4","BVQ"
"","1/12/2022","SAN CARLOS SOC. AGR. IND.","ACCIONES","20000","0.58","20000","11600","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","2793","2.4","2793","6703.2","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","2907","2.4","2907","6976.8","BVQ"
"","1/12/2022","HOLCIM ECUADOR S.A.","ACCIONES","150","45","50","2250","BVQ"
"","1/12/2022","HOLCIM ECUADOR S.A.","ACCIONES","2850","45","950","42750","BVQ"
"","1/12/2022","CERVECERIA NACIONAL CN S A","ACCIONES","1000","58","1000","58000","BVQ"
"","1/12/2022","BANCO BOLIVARIANO C.A.","ACCIONES","1500","0.8","1500","1200","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","435","2.4","435","1044","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","397","2.4","397","952.8","BVG"
"","1/12/2022","CERVECERIA NACIONAL CN S A","ACCIONES","40","58","40","2320","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","208","2.4","208","499.2","BVQ"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","620","2.4","620","1488","BVQ"
"","","","","","","","",""
"","1/12/2022","CERVECERIA NACIONAL CN S A","ACCIONES","5","60","5","300","BVQ"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","2036","2.38","2036","4845.68","BVQ"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.4","5000","12000","BVQ"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","860","2.4","860","2064","BVQ"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","132","2.4","132","316.8","BVG"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","4116","2.4","4116","9878.4","BVQ"
"","1/12/2022","CORPORACION FAVORITA C.A.","ACCIONES","8000","2.4","8000","19200","BVQ"
"","1/13/2022","CERVECERIA NACIONAL CN S A","ACCIONES","17","58","17","986","BVQ"
"","1/13/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","1488","0.58","1488","863.04","BVG"
"","1/13/2022","HOLCIM ECUADOR S.A.","ACCIONES","2100","45","700","31500","BVQ"
"","1/13/2022","HOLCIM ECUADOR S.A.","ACCIONES","540","45","180","8100","BVQ"
"","1/13/2022","BANCO GUAYAQUIL S.A.","ACCIONES","1181","1","1181","1181","BVQ"
"","1/13/2022","BANCO GUAYAQUIL S.A.","ACCIONES","11070","1","11070","11070","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","6062","2.4","6062","14548.8","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","1214","2.4","1214","2913.6","BVG"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.41","1000","2410","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","9000","2.41","9000","21690","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","1744","2.41","1744","4203.04","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","2051","2.4","2051","4922.4","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","50000","2.41","50000","120500","BVG"
"","1/14/2022","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","1328","0.75","1328","996","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","50000","2.41","50000","120500","BVG"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","4000","2.4","4000","9600","BVG"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","1244","2.41","1244","2998.04","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","2062","2.4","2062","4948.8","BVG"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","1477","2.4","1477","3544.8","BVQ"
"","1/14/2022","CERVECERIA NACIONAL CN S A","ACCIONES","150","56","150","8400","BVG"
"","1/14/2022","BANCO BOLIVARIANO C.A.","ACCIONES","38311","0.8","38311","30648.8","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","293","2.4","293","703.2","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","9707","2.4","9707","23296.8","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","293","2.4","293","703.2","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","108","2.41","108","260.28","BVQ"
"","1/14/2022","BANCO GUAYAQUIL S.A.","ACCIONES","15807","1","15807","15807","BVQ"
"","1/14/2022","HOLCIM ECUADOR S.A.","ACCIONES","57","50","19","950","BVG"
"","1/14/2022","HOLCIM ECUADOR S.A.","ACCIONES","2400","45","800","36000","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","4167","2.4","4167","10000.8","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","5309","2.4","5309","12741.6","BVQ"
"","1/14/2022","CORPORACION FAVORITA C.A.","ACCIONES","4290","2.4","4290","10296","BVQ"
"","1/14/2022","HOLCIM ECUADOR S.A.","ACCIONES","360","50","120","6000","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","1924","2.39","1924","4598.36","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","5685","2.4","5685","13644","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","7391","2.4","7391","17738.4","BVQ"
"","1/17/2022","BOLSA DE VALORES DE QUITO","ACCIONES","4000","1.48","4000","5920","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","397","2.4","397","952.8","BVG"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","8250","2.4","8250","19800","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","6750","2.4","6750","16200","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","784","2.4","784","1881.6","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","7000","2.4","7000","16800","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","8000","2.4","8000","19200","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","3000","2.4","3000","7200","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","20000","2.4","20000","48000","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","15000","2.4","15000","36000","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","1200","2.4","1200","2880","BVQ"
"","","","","","","","",""
"","1/17/2022","BANCO GUAYAQUIL S.A.","ACCIONES","536","1.01","536","541.36","BVG"
"","1/17/2022","BANCO GUAYAQUIL S.A.","ACCIONES","1405","1","1405","1405","BVQ"
"","1/17/2022","CORPORACION FAVORITA C.A.","ACCIONES","320","2.4","320","768","BVQ"
"","","","","","","","",""
"","1/18/2022","CORPORACION FAVORITA C.A.","ACCIONES","6183","2.4","6183","14839.2","BVQ"
"","1/18/2022","BANCO GUAYAQUIL S.A.","ACCIONES","980","1","980","980","BVQ"
"","1/18/2022","CORPORACION FAVORITA C.A.","ACCIONES","20074","2.4","20074","48177.6","BVQ"
"","","","","","","","",""
"","1/18/2022","CERVECERIA NACIONAL CN S A","ACCIONES","18","58","18","1044","BVQ"
"","1/18/2022","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","8000","1","8000","8000","BVQ"
"","1/18/2022","BANCO GUAYAQUIL S.A.","ACCIONES","2437","1","2437","2437","BVQ"
"","1/18/2022","CORPORACION FAVORITA C.A.","ACCIONES","348","2.4","348","835.2","BVQ"
"","1/18/2022","CORPORACION FAVORITA C.A.","ACCIONES","500","2.4","500","1200","BVQ"
"","1/18/2022","HOLCIM ECUADOR S.A.","ACCIONES","45","47","15","705","BVQ"
"","1/18/2022","CORPORACION FAVORITA C.A.","ACCIONES","430","2.4","430","1032","BVQ"
"","1/18/2022","HOLCIM ECUADOR S.A.","ACCIONES","180","49.99","60","2999.4","BVQ"
"","1/18/2022","BANCO GUAYAQUIL S.A.","ACCIONES","14000","0.97","14000","13580","BVQ"
"","1/19/2022","BANCO GUAYAQUIL S.A.","ACCIONES","1100","1","1100","1100","BVG"
"","1/19/2022","CORPORACION FAVORITA C.A.","ACCIONES","1580","2.4","1580","3792","BVQ"
