FECHA,EMISOR,VALOR,VALOR NOMINAL,PRECIO,ACCIONES,VALOR EFECTIVO,PROCEDENCIA
2022-11-17,INVERSANCARLOS,ACCIONES,1000.0,2.02,1000.0,2020.0,BVQ
2022-11-17,SAN CARLOS SOC. AGR. IND.,ACCIONES,18608.0,0.67,18608.0,12467.36,BVQ
2022-11-17,CORPORACION FAVORITA C.A.,ACCIONES,2000.0,2.13,2000.0,4260.0,BVQ
2022-11-18,CORPORACION FAVORITA C.A.,ACCIONES,1921.0,2.12,1921.0,4072.52,BVG
2022-11-18,BANCO GUAYAQUIL S.A.,ACCIONES,1000.0,0.99,1000.0,990.0,BVQ
2022-11-18,CERVECERIA NACIONAL CN S A,ACCIONES,51.0,55.0,51.0,2805.0,BVG
2022-11-21,CERVECERIA NACIONAL CN S A,ACCIONES,54.0,56.0,54.0,3024.0,BVG
2022-11-21,BANCO PICHINCHA C.A.,ACCIONES,13800.0,86.0,138.0,11868.0,BVQ
2022-11-21,CORPORACION FAVORITA C.A.,ACCIONES,65.0,2.15,65.0,139.75,BVQ
2022-11-21,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,5000.0,0.75,5000.0,3750.0,BVQ
2022-11-22,CERVECERIA NACIONAL CN S A,ACCIONES,40.0,55.0,40.0,2200.0,BVG
2022-11-22,BANCO GUAYAQUIL S.A.,ACCIONES,73000.0,0.98,73000.0,71540.0,BVG
2022-11-22,CORPORACION FAVORITA C.A.,ACCIONES,510.0,2.14,510.0,1091.4,BVQ
2022-11-23,BANCO GUAYAQUIL S.A.,ACCIONES,3000.0,0.99,3000.0,2970.0,BVQ
2022-11-23,BOLSA DE VALORES DE QUITO,ACCIONES,15442.0,1.95,15442.0,30111.9,BVG
2022-11-23,CORPORACION FAVORITA C.A.,ACCIONES,914.0,2.14,914.0,1955.96,BVG
2022-11-23,CERVECERIA NACIONAL CN S A,ACCIONES,22.0,55.0,22.0,1210.0,BVG
2022-11-24,CERVECERIA NACIONAL CN S A,ACCIONES,47.0,55.0,47.0,2585.0,BVG
2022-11-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,10000.0,0.74,10000.0,7400.0,BVQ
2022-11-24,HOLCIM ECUADOR S.A.,ACCIONES,105.0,56.0,35.0,1960.0,BVQ
2022-11-24,CORPORACION FAVORITA C.A.,ACCIONES,195.0,2.15,195.0,419.25,BVQ
2022-11-24,BANCO GUAYAQUIL S.A.,ACCIONES,34097.0,0.95,34097.0,32392.15,BVQ
2022-11-25,BANCO GUAYAQUIL S.A.,ACCIONES,35715.0,0.98,35715.0,35000.7,BVG
2022-11-25,CORPORACION FAVORITA C.A.,ACCIONES,5124.0,2.13,5124.0,10914.12,BVQ
2022-11-28,BANCO GUAYAQUIL S.A.,ACCIONES,21222.0,1.0,21222.0,21222.0,BVG
2022-11-28,CORPORACION FAVORITA C.A.,ACCIONES,1550.0,2.13,1550.0,3301.5,BVQ
2022-11-29,HOLCIM ECUADOR S.A.,ACCIONES,420.0,53.0,140.0,7420.0,BVQ
2022-11-29,CERVECERIA NACIONAL CN S A,ACCIONES,12.0,58.0,12.0,696.0,BVQ
2022-11-29,BANCO GUAYAQUIL S.A.,ACCIONES,10991.0,1.0,10991.0,10991.0,BVG
2022-11-29,CORPORACION FAVORITA C.A.,ACCIONES,950.0,2.13,950.0,2023.5,BVG
2022-11-30,BANCO GUAYAQUIL S.A.,ACCIONES,3431.0,1.01,3431.0,3465.31,BVQ
2022-11-30,CORPORACION FAVORITA C.A.,ACCIONES,1373.0,2.14,1373.0,2938.22,BVQ
2022-12-01,BANCO PICHINCHA C.A.,ACCIONES,6200.0,87.0,62.0,5394.0,BVQ
2022-12-01,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,819.0,0.65,819.0,532.35,BVQ
2022-12-01,CORPORACION FAVORITA C.A.,ACCIONES,22335.0,2.15,22335.0,48020.25,BVQ
2022-12-01,BANCO GUAYAQUIL S.A.,ACCIONES,7284.0,1.01,7284.0,7356.84,BVQ
2022-12-02,CERVECERIA NACIONAL CN S A,ACCIONES,6.0,55.0,6.0,330.0,BVG
2022-12-02,CORPORACION FAVORITA C.A.,ACCIONES,4900.0,2.14,4900.0,10486.0,BVQ
2022-12-05,CORPORACION FAVORITA C.A.,ACCIONES,10000.0,2.14,10000.0,21400.0,BVG
2022-12-06,INVERSANCARLOS,ACCIONES,2648.0,2.15,2648.0,5693.2,BVG
2022-12-06,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,14286.0,0.7,14286.0,10000.2,BVQ
2022-12-06,BANCO GUAYAQUIL S.A.,ACCIONES,1096.0,1.0,1096.0,1096.0,BVQ
2022-12-06,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,500.0,1.11,500.0,555.0,BVG
2022-12-06,CORPORACION FAVORITA C.A.,ACCIONES,1250.0,2.14,1250.0,2675.0,BVG
2022-12-06,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,7877.0,1.0,7877.0,7877.0,BVQ
2022-12-07,BANCO PICHINCHA C.A.,ACCIONES,11000.0,87.0,110.0,9570.0,BVQ
2022-12-07,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,3206.0,0.75,3206.0,2404.5,BVQ
2022-12-07,BANCO GUAYAQUIL S.A.,ACCIONES,1500.0,1.0,1500.0,1500.0,BVG
2022-12-07,CORPORACION FAVORITA C.A.,ACCIONES,6000.0,2.14,6000.0,12840.0,BVQ
2022-12-07,CERVECERIA NACIONAL CN S A,ACCIONES,52.0,55.0,52.0,2860.0,BVQ
2022-12-08,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1124.0,0.7,1124.0,786.8,BVQ
2022-12-08,CERVECERIA NACIONAL CN S A,ACCIONES,48.0,55.0,48.0,2640.0,BVQ
2022-12-08,BANCO GUAYAQUIL S.A.,ACCIONES,2000.0,0.99,2000.0,1980.0,BVG
2022-12-08,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,530.0,1.0,530.0,530.0,BVQ
2022-12-08,CORPORACION FAVORITA C.A.,ACCIONES,3333.0,2.14,3333.0,7132.62,BVQ
2022-12-09,CORPORACION FAVORITA C.A.,ACCIONES,1000.0,2.15,1000.0,2150.0,BVQ
2022-12-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,16686.0,0.72,16686.0,12013.92,BVQ
2022-12-09,BANCO GUAYAQUIL S.A.,ACCIONES,16874.0,1.0,16874.0,16874.0,BVG
2022-12-12,HOLCIM ECUADOR S.A.,ACCIONES,105.0,54.0,35.0,1890.0,BVQ
2022-12-12,CORPORACION FAVORITA C.A.,ACCIONES,86263.0,2.13,86263.0,183740.19,BVQ
2022-12-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,21285.0,0.72,21285.0,15325.2,BVQ
2022-12-12,BANCO GUAYAQUIL S.A.,ACCIONES,4205.0,1.0,4205.0,4205.0,BVQ
2022-12-13,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,3100.0,1.0,3100.0,3100.0,BVQ
2022-12-13,CORPORACION FAVORITA C.A.,ACCIONES,1000.0,2.13,1000.0,2130.0,BVQ
2022-12-13,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,2380.0,1.0,2380.0,2380.0,BVQ
2022-12-13,BANCO GUAYAQUIL S.A.,ACCIONES,10254.0,1.0,10254.0,10254.0,BVG
2022-12-14,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,955.0,1.05,955.0,1002.75,BVQ
2022-12-14,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,2529.0,1.0,2529.0,2529.0,BVQ
2022-12-14,BANCO GUAYAQUIL S.A.,ACCIONES,2952.0,1.03,2952.0,3040.56,BVQ
2022-12-14,BANCO PICHINCHA C.A.,ACCIONES,38500.0,86.0,385.0,33110.0,BVQ
2022-12-14,CORPORACION FAVORITA C.A.,ACCIONES,1138.0,2.14,1138.0,2435.32,BVQ
2022-12-15,BANCO PICHINCHA C.A.,ACCIONES,57300.0,86.0,573.0,49278.0,BVQ
2022-12-15,BANCO GUAYAQUIL S.A.,ACCIONES,14016.0,1.0,14016.0,14016.0,BVG
2022-12-15,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,25000.0,0.8,25000.0,20000.0,BVQ
2022-12-15,CORPORACION FAVORITA C.A.,ACCIONES,2302.0,2.14,2302.0,4926.28,BVQ
2022-12-16,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,25000.0,0.8,25000.0,20000.0,BVQ
2022-12-16,CORPORACION FAVORITA C.A.,ACCIONES,4752.0,2.13,4752.0,10121.76,BVQ
2022-12-19,BANCO GUAYAQUIL S.A.,ACCIONES,13762.0,1.03,13762.0,14174.86,BVQ
2022-12-19,SAN CARLOS SOC. AGR. IND.,ACCIONES,1788.0,0.65,1788.0,1162.2,BVQ
2022-12-19,CERVECERIA NACIONAL CN S A,ACCIONES,38.0,55.0,38.0,2090.0,BVQ
2022-12-19,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,143.0,0.77,143.0,110.11,BVQ
2022-12-19,BANCO BOLIVARIANO C.A.,ACCIONES,12000.0,1.0,12000.0,12000.0,BVG
2022-12-19,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1229.0,1.05,1229.0,1290.45,BVQ
2022-12-19,CORPORACION FAVORITA C.A.,ACCIONES,848.0,2.15,848.0,1823.2,BVQ
2022-12-20,BANCO GUAYAQUIL S.A.,ACCIONES,1000.0,1.03,1000.0,1030.0,BVQ
2022-12-20,CORPORACION FAVORITA C.A.,ACCIONES,5000.0,2.14,5000.0,10700.0,BVQ
2022-12-21,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1200.0,0.88,1200.0,1056.0,BVQ
2022-12-21,BANCO PICHINCHA C.A.,ACCIONES,1400.0,85.0,14.0,1190.0,BVQ
2022-12-21,CERVECERIA NACIONAL CN S A,ACCIONES,18.0,55.0,18.0,990.0,BVG
2022-12-21,CORPORACION FAVORITA C.A.,ACCIONES,1594.0,2.15,1594.0,3427.1,BVQ
2022-12-22,BANCO GUAYAQUIL S.A.,ACCIONES,482.0,1.05,482.0,506.1,BVQ
2022-12-22,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1900.0,0.77,1900.0,1463.0,BVQ
2022-12-22,CORPORACION FAVORITA C.A.,ACCIONES,5390.0,2.15,5390.0,11588.5,BVQ
2022-12-23,CORPORACION FAVORITA C.A.,ACCIONES,1168.0,2.15,1168.0,2511.2,BVQ
2022-12-27,CORPORACION FAVORITA C.A.,ACCIONES,896.0,2.15,896.0,1926.4,BVQ
2022-12-27,BANCO GUAYAQUIL S.A.,ACCIONES,1312.0,1.05,1312.0,1377.6,BVQ
2022-12-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,648.0,0.77,648.0,498.96,BVQ
2022-12-28,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,7693.0,0.79,7693.0,6077.47,BVQ
2022-12-28,BANCO GUAYAQUIL S.A.,ACCIONES,17790.0,1.1,17790.0,19569.0,BVQ
2022-12-28,CERVECERIA NACIONAL CN S A,ACCIONES,20.0,55.0,20.0,1100.0,BVQ
2022-12-28,BANCO PICHINCHA C.A.,ACCIONES,200.0,86.0,2.0,172.0,BVQ
2022-12-28,CORPORACION FAVORITA C.A.,ACCIONES,92107.0,2.14,92107.0,197108.98,BVQ
2022-12-29,CERVECERIA NACIONAL CN S A,ACCIONES,20.0,55.0,20.0,1100.0,BVQ
2022-12-29,BANCO BOLIVARIANO C.A.,ACCIONES,475.0,1.05,475.0,498.75,BVQ
2022-12-29,BANCO GUAYAQUIL S.A.,ACCIONES,7195.0,1.1,7195.0,7914.5,BVQ
2022-12-29,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1192.0,0.78,1192.0,929.76,BVQ
2022-12-29,CORPORACION FAVORITA C.A.,ACCIONES,1227.0,2.14,1227.0,2625.78,BVQ
2022-12-30,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1115.0,0.78,1115.0,869.7,BVQ
2022-12-30,CORPORACION FAVORITA C.A.,ACCIONES,92107.0,2.14,92107.0,197108.98,BVG
2023-01-03,BANCO GUAYAQUIL S.A.,ACCIONES,2000.0,1.05,2000.0,2100.0,BVQ
2023-01-03,CERVECERIA NACIONAL CN S A,ACCIONES,10.0,55.0,10.0,550.0,BVQ
2023-01-04,CERVECERIA NACIONAL CN S A,ACCIONES,2.0,58.0,2.0,116.0,BVQ
2023-01-04,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,100.0,0.88,100.0,88.0,BVQ
2023-01-04,BANCO PICHINCHA C.A.,ACCIONES,600.0,90.0,6.0,540.0,BVQ
2023-01-04,BANCO GUAYAQUIL S.A.,ACCIONES,100.0,1.06,100.0,106.0,BVQ
2023-01-04,CORPORACION FAVORITA C.A.,ACCIONES,150.0,2.15,150.0,322.5,BVG
2023-01-05,HOLCIM ECUADOR S.A.,ACCIONES,2280.0,51.0,760.0,38760.0,BVQ
2023-01-05,BANCO GUAYAQUIL S.A.,ACCIONES,2800.0,1.06,2800.0,2968.0,BVG
2023-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1034.0,2.14,1034.0,2212.76,BVQ
2023-01-06,BANCO GUAYAQUIL S.A.,ACCIONES,270.0,1.1,270.0,297.0,BVQ
2023-01-06,HOLCIM ECUADOR S.A.,ACCIONES,150.0,56.0,50.0,2800.0,BVG
2023-01-06,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,114.0,0.88,114.0,100.32,BVQ
2023-01-06,CORPORACION FAVORITA C.A.,ACCIONES,2791.0,2.15,2791.0,6000.65,BVQ
2023-01-06,CERVECERIA NACIONAL CN S A,ACCIONES,85.0,55.0,85.0,4675.0,BVG
2023-01-09,BANCO PICHINCHA C.A.,ACCIONES,11000.0,87.0,110.0,9570.0,BVQ
2023-01-09,BANCO GUAYAQUIL S.A.,ACCIONES,9968.0,1.07,9968.0,10665.76,BVQ
2023-01-09,CORPORACION FAVORITA C.A.,ACCIONES,500.0,2.15,500.0,1075.0,BVQ
2023-01-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,137.0,0.71,137.0,97.27,BVQ
2023-01-10,HOLCIM ECUADOR S.A.,ACCIONES,51.0,53.0,17.0,901.0,BVQ
2023-01-10,CERVECERIA NACIONAL CN S A,ACCIONES,18.0,55.0,18.0,990.0,BVQ
2023-01-10,CORPORACION FAVORITA C.A.,ACCIONES,505.0,2.15,505.0,1085.75,BVQ
2023-01-11,BANCO PICHINCHA C.A.,ACCIONES,3100.0,87.0,31.0,2697.0,BVQ
2023-01-11,HOLCIM ECUADOR S.A.,ACCIONES,1950.0,50.0,650.0,32500.0,BVQ
2023-01-11,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1774.0,1.0,1774.0,1774.0,BVQ
2023-01-11,CORPORACION FAVORITA C.A.,ACCIONES,158.0,2.15,158.0,339.7,BVQ
2023-01-12,BANCO BOLIVARIANO C.A.,ACCIONES,12000.0,1.0,12000.0,12000.0,BVG
2023-01-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,450.0,0.95,450.0,427.5,BVQ
2023-01-12,BANCO GUAYAQUIL S.A.,ACCIONES,5346.0,1.1,5346.0,5880.6,BVQ
2023-01-12,CORPORACION FAVORITA C.A.,ACCIONES,905.0,2.15,905.0,1945.75,BVG
2023-01-13,BANCO BOLIVARIANO C.A.,ACCIONES,459.0,1.1,459.0,504.9,BVQ
2023-01-13,CORPORACION FAVORITA C.A.,ACCIONES,950.0,2.14,950.0,2033.0,BVQ
2023-01-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,250.0,0.95,250.0,237.5,BVQ
2023-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,117.0,1.11,117.0,129.87,BVQ
2023-01-16,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,12500.0,0.81,12500.0,10125.0,BVQ
2023-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1182.0,2.14,1182.0,2529.48,BVG
2023-01-17,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,5000.0,1.0,5000.0,5000.0,BVQ
2023-01-17,CERVECERIA NACIONAL CN S A,ACCIONES,20.0,59.0,20.0,1180.0,BVG
2023-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1397.0,2.14,1397.0,2989.58,BVQ
2023-01-17,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,17454.0,0.85,17454.0,14835.9,BVQ
2023-01-18,CERVECERIA NACIONAL CN S A,ACCIONES,9.0,60.0,9.0,540.0,BVQ
2023-01-18,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,50.0,0.95,50.0,47.5,BVQ
2023-01-18,HOLCIM ECUADOR S.A.,ACCIONES,12.0,51.0,4.0,204.0,BVG
2023-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1550.0,2.13,1550.0,3301.5,BVQ
2023-01-19,CERVECERIA NACIONAL CN S A,ACCIONES,16.0,60.0,16.0,960.0,BVQ
2023-01-19,HOLCIM ECUADOR S.A.,ACCIONES,60.0,53.0,20.0,1060.0,BVG
2023-01-19,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,3000.0,1.12,3000.0,3360.0,BVQ
2023-01-19,CORPORACION FAVORITA C.A.,ACCIONES,125.0,2.16,125.0,270.0,BVG
2023-01-19,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,5818.0,0.85,5818.0,4945.3,BVQ
2023-01-20,CERVECERIA NACIONAL CN S A,ACCIONES,15.0,60.0,15.0,900.0,BVQ
2023-01-20,HOLCIM ECUADOR S.A.,ACCIONES,150.0,53.0,50.0,2650.0,BVQ
2023-01-20,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,2290.0,0.85,2290.0,1946.5,BVQ
2023-01-20,CORPORACION FAVORITA C.A.,ACCIONES,716.0,2.13,716.0,1525.08,BVQ
2023-01-23,HOLCIM ECUADOR S.A.,ACCIONES,24.0,53.0,8.0,424.0,BVQ
2023-01-23,BANCO GUAYAQUIL S.A.,ACCIONES,1822.0,1.11,1822.0,2022.42,BVG
2023-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1150.0,2.12,1150.0,2438.0,BVQ
2023-01-24,BANCO BOLIVARIANO C.A.,ACCIONES,2000.0,1.0,2000.0,2000.0,BVQ
2023-01-24,CERVECERIA NACIONAL CN S A,ACCIONES,10.0,60.0,10.0,600.0,BVG
2023-01-24,CORPORACION FAVORITA C.A.,ACCIONES,6459.0,2.12,6459.0,13693.08,BVQ
2023-01-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,210.0,0.95,210.0,199.5,BVQ
2023-01-24,BANCO GUAYAQUIL S.A.,ACCIONES,805.0,1.12,805.0,901.6,BVQ
2023-01-24,SAN CARLOS SOC. AGR. IND.,ACCIONES,2790.0,0.6,2790.0,1674.0,BVQ
2023-01-25,INDUSTRIAS ALES,ACCIONES,332546.0,0.4,332546.0,133018.4,BVQ
2023-01-25,BANCO BOLIVARIANO C.A.,ACCIONES,12000.0,1.0,12000.0,12000.0,BVG
2023-01-25,HOLCIM ECUADOR S.A.,ACCIONES,12.0,57.0,4.0,228.0,BVQ
2023-01-25,CERVECERIA NACIONAL CN S A,ACCIONES,9.0,59.99,9.0,539.91,BVQ
2023-01-25,BOLSA DE VALORES DE QUITO,ACCIONES,1980.0,1.85,1980.0,3663.0,BVQ
2023-01-25,CORPORACION FAVORITA C.A.,ACCIONES,8823.0,2.12,8823.0,18704.76,BVG
2023-01-26,BANCO PICHINCHA C.A.,ACCIONES,2500.0,77.0,25.0,1925.0,BVQ
2023-01-26,SAN CARLOS SOC. AGR. IND.,ACCIONES,2695.0,0.65,2695.0,1751.75,BVG
2023-01-26,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,2753.0,0.85,2753.0,2340.05,BVQ
2023-01-26,CERVECERIA NACIONAL CN S A,ACCIONES,4.0,53.0,4.0,212.0,BVQ
2023-01-26,BANCO GUAYAQUIL S.A.,ACCIONES,2600.0,1.12,2600.0,2912.0,BVQ
2023-01-26,CORPORACION FAVORITA C.A.,ACCIONES,570.0,2.15,570.0,1225.5,BVQ
2023-01-27,BANCO PICHINCHA C.A.,ACCIONES,12800.0,80.0,128.0,10240.0,BVG
2023-01-27,BANCO BOLIVARIANO C.A.,ACCIONES,4609.0,1.05,4609.0,4839.45,BVQ
2023-01-27,BANCO GUAYAQUIL S.A.,ACCIONES,4688.0,1.12,4688.0,5250.56,BVQ
2023-01-27,BOLSA DE VALORES DE QUITO,ACCIONES,1142.0,1.85,1142.0,2112.7,BVQ
2023-01-27,CORPORACION FAVORITA C.A.,ACCIONES,100.0,2.14,100.0,214.0,BVQ
2023-01-30,BANCO GUAYAQUIL S.A.,ACCIONES,3053.0,1.12,3053.0,3419.36,BVQ
2023-01-30,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1300.0,0.88,1300.0,1144.0,BVQ
2023-01-30,BEVERAGE BRAND PATENTS SA,ACCIONES,800.0,51.0,800.0,40800.0,BVQ
2023-01-30,CERVECERIA NACIONAL CN S A,ACCIONES,40.0,55.0,40.0,2200.0,BVQ
2023-01-30,CORPORACION FAVORITA C.A.,ACCIONES,210.0,2.13,210.0,447.3,BVQ
2023-01-31,BANCO PICHINCHA C.A.,ACCIONES,600.0,90.0,6.0,540.0,BVQ
2023-01-31,CORPORACION FAVORITA C.A.,ACCIONES,705.0,2.12,705.0,1494.6,BVG
2023-02-01,BEVERAGE BRAND PATENTS SA,ACCIONES,100.0,51.0,100.0,5100.0,BVQ
2023-02-01,BANCO GUAYAQUIL S.A.,ACCIONES,150.0,1.12,150.0,168.0,BVQ
2023-02-01,CERVECERIA NACIONAL CN S A,ACCIONES,200.0,51.0,200.0,10200.0,BVQ
2023-02-01,HOLCIM ECUADOR S.A.,ACCIONES,1200.0,49.99,400.0,19996.0,BVQ
2023-02-01,CORPORACION FAVORITA C.A.,ACCIONES,475.0,2.13,475.0,1011.75,BVQ
2023-02-02,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,555.0,0.9,555.0,499.5,BVQ
2023-02-02,BANCO GUAYAQUIL S.A.,ACCIONES,2172.0,1.12,2172.0,2432.64,BVQ
2023-02-02,CORPORACION FAVORITA C.A.,ACCIONES,183.0,2.13,183.0,389.79,BVQ
2023-02-03,BANCO GUAYAQUIL S.A.,ACCIONES,4201.0,1.13,4201.0,4747.13,BVQ
2023-02-03,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,20312.0,0.86,20312.0,17468.32,BVQ
2023-02-03,BANCO PICHINCHA C.A.,ACCIONES,3200.0,80.0,32.0,2560.0,BVQ
2023-02-03,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,361.0,1.0,361.0,361.0,BVQ
2023-02-03,CORPORACION FAVORITA C.A.,ACCIONES,3680.0,2.12,3680.0,7801.6,BVQ
2023-02-07,BANCO GUAYAQUIL S.A.,ACCIONES,1348.0,1.12,1348.0,1509.76,BVQ
2023-02-07,BANCO PICHINCHA C.A.,ACCIONES,1700.0,82.0,17.0,1394.0,BVQ
2023-02-07,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,3306.0,1.0,3306.0,3306.0,BVQ
2023-02-07,INDUSTRIAS ALES,ACCIONES,1724.0,0.35,1724.0,603.4,BVQ
2023-02-07,CORPORACION FAVORITA C.A.,ACCIONES,668.0,2.14,668.0,1429.52,BVQ
2023-02-08,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,27.0,1.2,27.0,32.4,BVQ
2023-02-08,HOLCIM ECUADOR S.A.,ACCIONES,600.0,50.0,200.0,10000.0,BVQ
2023-02-08,BANCO GUAYAQUIL S.A.,ACCIONES,1880.0,1.11,1880.0,2086.8,BVQ
2023-02-08,CORPORACION FAVORITA C.A.,ACCIONES,345.0,2.13,345.0,734.85,BVQ
2023-02-09,BANCO BOLIVARIANO C.A.,ACCIONES,10000.0,1.0,10000.0,10000.0,BVG
2023-02-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,8514.0,0.87,8514.0,7407.18,BVG
2023-02-09,BANCO GUAYAQUIL S.A.,ACCIONES,823.0,1.15,823.0,946.45,BVQ
2023-02-09,CORPORACION FAVORITA C.A.,ACCIONES,4645.0,2.13,4645.0,9893.85,BVQ
2023-02-09,HOLCIM ECUADOR S.A.,ACCIONES,180.0,50.01,60.0,3000.6,BVQ
2023-02-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,3500.0,0.87,3500.0,3045.0,BVG
2023-02-10,INVERSANCARLOS,ACCIONES,1000.0,2.15,1000.0,2150.0,BVG
2023-02-10,CERVECERIA NACIONAL CN S A,ACCIONES,50.0,59.0,50.0,2950.0,BVQ
2023-02-10,CORPORACION FAVORITA C.A.,ACCIONES,1085.0,2.12,1085.0,2300.2,BVQ
2023-02-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1088.0,0.87,1088.0,946.56,BVQ
2023-02-13,HOLCIM ECUADOR S.A.,ACCIONES,228.0,50.0,76.0,3800.0,BVQ
2023-02-13,CORPORACION FAVORITA C.A.,ACCIONES,1616.0,2.12,1616.0,3425.92,BVQ
2023-02-14,BOLSA DE VALORES DE QUITO,ACCIONES,5000.0,1.9,5000.0,9500.0,BVQ
2023-02-14,CERVECERIA NACIONAL CN S A,ACCIONES,17.0,59.0,17.0,1003.0,BVG
2023-02-14,CORPORACION FAVORITA C.A.,ACCIONES,280.0,2.12,280.0,593.6,BVQ
2023-02-15,CORPORACION FAVORITA C.A.,ACCIONES,200.0,2.12,200.0,424.0,BVQ
2023-02-16,CERVECERIA NACIONAL CN S A,ACCIONES,5.0,55.0,5.0,275.0,BVQ
2023-02-16,INDUSTRIAS ALES,ACCIONES,7772.0,0.4,7772.0,3108.8,BVQ
2023-02-16,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,3500.0,0.87,3500.0,3045.0,BVQ
2023-02-16,BEVERAGE BRAND PATENTS SA,ACCIONES,200.0,49.0,200.0,9800.0,BVQ
2023-02-16,BANCO GUAYAQUIL S.A.,ACCIONES,2000.0,1.12,2000.0,2240.0,BVQ
2023-02-16,CORPORACION FAVORITA C.A.,ACCIONES,2220.0,2.12,2220.0,4706.4,BVQ
2023-02-16,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,285.0,1.0,285.0,285.0,BVQ
2023-02-17,BANCO GUAYAQUIL S.A.,ACCIONES,1780.0,1.11,1780.0,1975.8,BVG
2023-02-17,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,620.0,0.9,620.0,558.0,BVQ
2023-02-17,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,5000.0,1.0,5000.0,5000.0,BVQ
2023-02-17,CORPORACION FAVORITA C.A.,ACCIONES,4000.0,2.12,4000.0,8480.0,BVQ
2023-02-22,CORPORACION FAVORITA C.A.,ACCIONES,994.0,2.12,994.0,2107.28,BVG
2023-02-23,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,2000.0,1.15,2000.0,2300.0,BVQ
2023-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,11524.0,0.85,11524.0,9795.4,BVQ
2023-02-23,BANCO GUAYAQUIL S.A.,ACCIONES,1036.0,1.11,1036.0,1149.96,BVG
